,Close,Market_daily_ret,Strat_daily_ret,Strat_position_EOD,Long_only,Costs,Market_cum_ret,Strat_cum_ret
1968-06-04,100.37999725341797,0.00390038401820747,0.00390038401820747,1,0,0.0,377.7944990830095,626.839038410439
1968-06-05,99.88999938964844,-0.00488142934027469,-0.00488142934027469,1,0,0.0,375.9503219305913,623.7791679367127
1968-06-06,100.6500015258789,0.007608390638444984,0.007608390638444984,1,0,0.0,378.8106988404884,628.5251235184995
1968-06-07,101.2699966430664,0.006159911652143357,0.006159911652143357,1,0,0.0,381.1441392782325,632.396782750526
1968-06-10,101.41000366210938,0.0013825123302455555,0.0013825123302455555,1,0,0.0,381.6710757503855,633.2710791002862
1968-06-11,101.66000366210938,0.002465240025362636,0.002465240025362636,1,0,0.0,382.6119865628486,634.8322443113889
1968-06-13,101.25,-0.004033087225455145,-0.004033087225455145,1,0,0.0,381.068879047536,632.2719104965495
1968-06-14,101.12999725341797,-0.0011852123119212576,-0.0012967507739212575,0,0,0.000111538462,380.6172315203988,631.4520114072844
1968-06-17,100.12999725341797,-0.00988826290081013,-0.0,0,0,0.0,376.85358827054654,631.4520114072844
1968-06-18,99.98999786376953,-0.0013981763056890584,-0.0,0,0,0.0,376.3266805127128,631.4520114072844
1968-06-20,101.51000213623047,0.015201563205670343,-0.000111538462,1,0,0.000111538462,382.0474343325069,631.3815802211053
1968-06-21,100.66000366210938,-0.008373544047219683,-0.008485082509219683,0,0,0.000111538462,378.8483433129964,626.0242554181277
1968-06-24,100.38999938964844,-0.0026823391877400793,-0.0,0,0,0.0,377.8321435555176,626.0242554181277
1968-06-25,100.08000183105469,-0.003087932667381943,-0.0,0,0,0.0,376.6654233366455,626.0242554181277
1968-06-27,99.9800033569336,-0.0009991853746156298,-0.0,0,0,0.0,376.28906475452413,626.0242554181277
1968-06-28,99.58000183105469,-0.004000815287541815,-0.0,0,0,0.0,374.7836017117194,626.0242554181277
1968-07-01,99.4000015258789,-0.0018075949173125272,-0.0,0,0,0.0,374.10614477817325,626.0242554181277
1968-07-02,99.73999786376953,0.0034204862441788997,0.0,0,0,0.0,375.3857697002498,626.0242554181277
1968-07-03,100.91000366210938,0.011730557683968579,-0.000111538462,1,0,0.000111538462,379.7892541254595,625.9544296355037
1968-07-08,101.94000244140625,0.010207102783840627,0.010207102783840627,1,0,0.0,383.66580207851626,632.3436108367937
1968-07-09,102.2300033569336,0.0028448195858543635,0.0028448195858543635,1,0,0.0,384.75726206669174,634.1425143258921
1968-07-11,102.38999938964844,0.0015650594489000635,0.0015650594489000635,1,0,0.0,385.35943005522216,635.1349850598871
1968-07-12,102.33999633789062,-0.0004883587465170924,-0.0004883587465170924,1,0,0.0,385.17123640700186,634.824811334714
1968-07-15,102.26000213623047,-0.000781651402410044,-0.000781651402410044,1,0,0.0,384.87016676989634,634.3285996306496
1968-07-16,101.69999694824219,-0.0054762876617413525,-0.005587826123741353,0,0,0.000111538462,382.76250702424204,630.7840817105972
1968-07-18,101.44000244140625,-0.0025564849030256243,-0.0,0,0,0.0,381.7839804535903,630.7840817105972
1968-07-19,100.45999908447266,-0.009660916141042697,-0.0,0,0,0.0,378.09559743443464,630.7840817105972
1968-07-22,99.33000183105469,-0.01124823077559256,-0.0,0,0,0.0,373.84269089925664,630.7840817105972
1968-07-23,99.20999908447266,-0.0012081218601620591,-0.0,0,0,0.0,373.39104337211944,630.7840817105972
1968-07-25,97.94000244140625,-0.012801095199941104,-0.0,0,0,0.0,368.6112290791076,630.7840817105972
1968-07-26,98.33999633789062,0.004084070722008448,0.0,0,0,0.0,370.11666340759314,630.7840817105972
1968-07-29,97.6500015258789,-0.007016420965086589,-0.0,0,0,0.0,367.5197690909322,630.7840817105972
1968-07-30,97.73999786376953,0.0009216214693736902,0.0,0,0,0.0,367.85848320054566,630.7840817105972
1968-08-01,97.27999877929688,-0.0047063545582822774,-0.0,0,0,0.0,366.127210751332,630.7840817105972
1968-08-02,96.62999725341797,-0.0066817591903305384,-0.0,0,0,0.0,363.6808368960642,630.7840817105972
1968-08-05,96.8499984741211,0.002276738352027019,0.0,0,0,0.0,364.5088430053228,630.7840817105972
1968-08-06,97.25,0.004130113909973865,-0.000111538462,1,0,0.000111538462,366.01430604812754,630.7137250242691
1968-08-08,97.04000091552734,-0.002159373619256111,-0.002159373619256111,1,0,0.0,365.22394441137686,629.351778445149
1968-08-09,97.01000213623047,-0.00030913828332490567,-0.00030913828332490567,1,0,0.0,365.1110397081724,629.1572217167529
1968-08-12,98.01000213623047,0.010308215420876898,0.010308215420876898,1,0,0.0,368.8746829580246,635.6427098918097
1968-08-13,98.52999877929688,0.005305546696587449,0.005305546696587449,1,0,0.0,370.8317648136473,639.0151419714861
1968-08-15,98.06999969482422,-0.004668619609983327,-0.004668619609983327,1,0,0.0,369.10049236443353,636.0318233486016
1968-08-16,98.68000030517578,0.006220053148259019,0.006220053148259019,1,0,0.0,371.3963170439889,639.987975093814
1968-08-19,99.0,0.00324280192373938,0.00324280192373938,1,0,0.0,372.6006817353689,642.0633293306183
1968-08-20,98.95999908447266,-0.00040404965179130503,-0.00040404965179130503,1,0,0.0,372.4501325596565,641.8039038659743
1968-08-22,98.69999694824219,-0.0026273457824966817,-0.0026273457824966817,1,0,0.0,371.47157727468556,640.1176630859621
1968-08-23,98.69000244140625,-0.00010126147056699342,-0.00021279993256699342,0,0,0.000111538462,371.4339615164969,639.9814460904227
1968-08-26,98.94000244140625,0.0025331846571634564,-0.000111538462,1,0,0.000111538462,372.3748723289599,639.9100635442171
1968-08-27,98.80999755859375,-0.0013139769517338529,-0.0014255154137338528,0,0,0.000111538462,371.8855803293148,638.9978618852315
1968-08-29,98.73999786376953,-0.0007084272498105726,-0.0,0,0,0.0,371.6221264503979,638.9978618852315
1968-08-30,98.86000061035156,0.0012153407856823062,-0.000111538462,1,0,0.000111538462,372.0737739775351,638.9265890464956
1968-09-03,99.31999969482422,0.00465303542011597,0.00465303542011597,1,0,0.0,373.8050464267488,641.8995370961828
1968-09-04,100.0199966430664,0.007047895191230724,0.007047895191230724,1,0,0.0,376.43958521591765,646.4235777569362
1968-09-05,100.73999786376953,0.007198572734135711,0.007198572734135711,1,0,0.0,379.1494129501023,651.0769048984797
1968-09-06,101.19999694824219,0.004566201054468033,0.004566201054468033,1,0,0.0,380.880685399316,654.049852948167
1968-09-09,101.2300033569336,0.0002965060236785888,0.0002965060236785888,1,0,0.0,380.9936188168397,654.2437826693522
1968-09-10,100.7300033569336,-0.004939247094925214,-0.005050785556925215,0,0,0.000111538462,379.11179719191364,650.9393376211378
1968-09-12,100.5199966430664,-0.002084847680616453,-0.0,0,0,0.0,378.32140684084374,650.9393376211378
1968-09-13,100.86000061035156,0.0033824510409850017,0.0,0,0,0.0,379.6010604772394,650.9393376211378
1968-09-16,101.23999786376953,0.0037675713971685454,-0.000111538462,1,0,0.000111538462,381.0312345750283,650.8667328485642
1968-09-17,101.5,0.0025681760343410076,0.0025681760343410076,1,0,0.0,382.0097898599993,652.5382731934158
1968-09-19,101.58999633789062,0.0008866634274937724,0.0008866634274937724,1,0,0.0,382.3485039696127,653.1168550152962
1968-09-20,101.66000366210938,0.0006891163179680859,0.0006891163179680859,1,0,0.0,382.61198656284887,653.5669284976274
1968-09-23,102.23999786376953,0.005705234908193635,0.005705234908193635,1,0,0.0,384.79487782488053,657.2956813529329
1968-09-24,102.58999633789062,0.0034233028309278435,0.0034233028309278435,1,0,0.0,386.112147219465,659.545803519665
1968-09-26,102.36000061035156,-0.0022418923457365736,-0.0022418923457365736,1,0,0.0,385.2465253520177,658.0671728310915
1968-09-27,102.30999755859375,-0.0004885018704537947,-0.0004885018704537947,1,0,0.0,385.0583317037974,657.7457057862792
1968-09-30,102.66999816894531,0.003518723672585322,0.003518723672585322,1,0,0.0,386.4132455708898,660.0601311717708
1968-10-01,102.86000061035156,0.0018506130787456776,0.0018506130787456776,1,0,0.0,387.1283469769439,661.2816470832759
1968-10-03,103.22000122070312,0.003499908693519238,0.003499908693519238,1,0,0.0,388.4832608440362,663.5960724687674
1968-10-04,103.70999908447266,0.004747121274701671,0.004747121274701671,1,0,0.0,390.3274379964544,666.7462435021923
1968-10-07,103.69999694824219,-9.644331615821233e-05,-9.644331615821233e-05,1,0,0.0,390.28979352394646,666.6819402834329
1968-10-08,103.73999786376953,0.0003857369016828649,0.0003857369016828649,1,0,0.0,390.44034269965886,666.9391041094857
1968-10-10,103.29000091552734,-0.004337738167617067,-0.004449276629617067,0,0,0.000111538462,388.7467147229531,663.9717075401937
1968-10-11,103.18000030517578,-0.0010649686259710522,-0.0,0,0,0.0,388.33271166832384,663.9717075401937
1968-10-14,103.31999969482422,0.0013568461837019097,0.0,0,0,0.0,388.85961942615756,663.9717075401937
1968-10-15,103.52999877929688,0.002032511470121179,-0.000111538462,1,0,0.000111538462,389.6499810629082,663.8976491571232
1968-10-17,104.01000213623047,0.004636369772947235,0.004636369772947235,1,0,0.0,391.45654245713774,666.975724150006
1968-10-18,104.81999969482422,0.00778768908717864,0.00778768908717864,1,0,0.0,394.50508430093583,672.1699237183822
1968-10-21,104.98999786376953,0.0016218104315994797,0.0016218104315994797,1,0,0.0,395.1448967619741,673.260055912476
1968-10-22,104.56999969482422,-0.004000363629783843,-0.004000363629783843,1,0,0.0,393.5641734884729,670.5667708714176
1968-10-24,103.83999633789062,-0.006981001808013976,-0.007092540270013976,0,0,0.000111538462,390.8167012817803,665.8107490452788
1968-10-25,104.19999694824219,0.0034668781110136493,0.0,0,0,0.0,392.17161514887266,665.8107490452788
1968-10-28,103.9000015258789,-0.0028790348478828776,-0.0,0,0,0.0,391.0425394025085,665.8107490452788
1968-10-29,103.30000305175781,-0.005774768674778552,-0.0,0,0,0.0,388.78435919546104,665.8107490452788
1968-10-31,103.41000366210938,0.0010648655092144743,0.0,0,0,0.0,389.1983622500903,665.8107490452788
1968-11-01,103.05999755859375,-0.0033846445326437546,-0.0,0,0,0.0,387.8810641411867,665.8107490452788
1968-11-04,103.0999984741211,0.00038813231588319397,0.0,0,0,0.0,388.03161331689904,665.8107490452788
1968-11-06,103.2699966430664,0.0016488668424954334,-0.000111538462,1,0,0.000111538462,388.6714257779373,665.7364855383473
1968-11-07,103.5,0.0022272040709805374,0.0022272040709805374,1,0,0.0,389.53707635970375,667.2192165491385
1968-11-08,103.94999694824219,0.0043477966013738545,0.0043477966013738545,1,0,0.0,391.2307043364096,670.1201499912223
1968-11-12,104.62000274658203,0.006445462414716996,0.006445462414716996,1,0,0.0,393.7523671366931,674.4393842313352
1968-11-13,105.12999725341797,0.004874732302113216,0.004874732302113216,1,0,0.0,395.67180451980795,677.727095683465
1968-11-14,105.19999694824219,0.0006658394050509386,0.0006658394050509386,1,0,0.0,395.93525839872484,678.1783530896419
1968-11-15,105.77999877929688,0.00551332555019024,0.00551332555019024,1,0,0.0,398.11817837507573,681.9173711313168
1968-11-18,105.91999816894531,0.0013234958523731244,0.0013234958523731244,1,0,0.0,398.64508613290946,682.8198859436703
1968-11-19,106.13999938964844,0.0020770508355958395,0.0020770508355958395,1,0,0.0,399.473092242168,684.2381375583311
1968-11-21,105.97000122070312,-0.001601640945193883,-0.001601640945193883,1,0,0.0,398.8332797811297,683.1422337409545
1968-11-22,106.30000305175781,0.0031141061362016664,0.0031141061362016664,1,0,0.0,400.07528894501763,685.2696111629457
1968-11-25,106.4800033569336,0.001693323612494524,0.001693323612494524,1,0,0.0,400.75274587856376,686.4299943764529
1968-11-26,107.26000213623047,0.007325307613695653,0.007325307613695653,1,0,0.0,403.68838301915747,691.4583052405278
1968-11-27,107.76000213623047,0.004661569923940068,0.004661569923940068,1,0,0.0,405.57020464408356,694.6815864798956
1968-11-29,108.37000274658203,0.005660733094459358,0.005660733094459358,1,0,0.0,407.86602932363894,698.613993526594
1968-12-02,108.12000274658203,-0.002306911448407112,-0.002306911448407112,1,0,0.0,406.9251185111758,697.00235290691
1968-12-03,108.0199966430664,-0.0009249546890044424,-0.0009249546890044424,1,0,0.0,406.54873121473526,696.3576573123416
1968-12-05,107.66999816894531,-0.003240126689483258,-0.003351665151483258,0,0,0.000111538462,405.23146182015086,694.0236996193593
1968-12-06,107.93000030517578,0.002414805801542741,0.0,0,0,0.0,406.2100171051218,694.0236996193593
1968-12-09,107.66000366210938,-0.0025015903113405624,-0.0,0,0,0.0,405.1938460619621,694.0236996193593
1968-12-10,107.38999938964844,-0.002507934825158875,-0.0,0,0,0.0,404.17764630448335,694.0236996193593
1968-12-12,107.31999969482422,-0.0006518269412614242,-0.0,0,0,0.0,403.9141924255664,694.0236996193593
1968-12-13,107.58000183105469,0.00242268111227939,-0.000111538462,1,0,0.000111538462,404.8927477105374,693.9462892833122
1968-12-16,107.0999984741211,-0.0044618270009643135,-0.004573365462964314,0,0,0.000111538462,403.0861863163079,690.7726192907518
1968-12-17,106.66000366210938,-0.0041082616085941215,-0.0,0,0,0.0,401.43020281211,690.7726192907518
1968-12-19,106.97000122070312,0.0029064086625743,0.0,0,0,0.0,402.5969230309821,690.7726192907518
1968-12-20,106.33999633789062,-0.005889547308807197,-0.0,0,0,0.0,400.22580940641086,690.7726192907518
1968-12-23,105.20999908447266,-0.010626267560019942,-0.0,0,0,0.0,395.97290287123286,690.7726192907518
1968-12-24,105.04000091552734,-0.001615798597325524,-0.0,0,0,0.0,395.3330904101946,690.7726192907518
1968-12-26,105.1500015258789,0.001047225908156868,0.0,0,0,0.0,395.7470934648239,690.7726192907518
1968-12-27,104.73999786376953,-0.003899226401898548,-0.0,0,0,0.0,394.2039859495112,690.7726192907518
1968-12-30,103.80000305175781,-0.008974554431768533,-0.0,0,0,0.0,390.6661808203872,690.7726192907518
1968-12-31,103.86000061035156,0.0005780111447957204,0.0,0,0,0.0,390.89199022679617,690.7726192907518
1969-01-02,103.93000030517578,0.0006739812672140744,0.0,0,0,0.0,391.15544410571306,690.7726192907518
1969-01-03,103.98999786376953,0.0005772881595071944,0.0,0,0,0.0,391.3812535121221,690.7726192907518
1969-01-06,102.47000122070312,-0.014616758094924243,-0.0,0,0,0.0,385.6605284066472,690.7726192907518
1969-01-07,101.22000122070312,-0.01219869215486502,-0.0,0,0,0.0,380.9559743443319,690.7726192907518
1969-01-08,100.80000305175781,-0.004149359453469392,-0.0,0,0,0.0,379.3752510708306,690.7726192907518
1969-01-09,101.22000122070312,0.004166648375294679,0.0,0,0,0.0,380.9559743443319,690.7726192907518
1969-01-10,100.93000030517578,-0.002865055443884268,-0.0,0,0,0.0,379.8645143561564,690.7726192907518
1969-01-13,100.44000244140625,-0.004854828715822435,-0.0,0,0,0.0,378.0203372037382,690.7726192907518
1969-01-14,101.12999725341797,0.006869721179210808,-0.000111538462,1,0,0.000111538462,380.6172315203992,690.6955715752044
1969-01-15,101.62000274658203,0.004845303139247248,0.004845303139247248,1,0,0.0,382.4614373871365,694.0422009964219
1969-01-16,102.18000030517578,0.005510702061190198,0.005510702061190198,1,0,0.0,384.5690684184716,697.8668607840059
1969-01-17,102.02999877929688,-0.0014680125800636823,-0.0014680125800636823,1,0,0.0,384.0045161881299,696.8423834531654
1969-01-20,101.69000244140625,-0.0033323173768342595,-0.0034438558388342594,0,0,0.000111538462,382.72489126605336,694.442558742163
1969-01-21,101.62999725341797,-0.0005900795215622034,-0.0,0,0,0.0,382.49905314532515,694.442558742163
1969-01-22,101.9800033569336,0.0034439251498046275,-0.000111538462,1,0,0.000111538462,383.81635125422883,694.3651016872136
1969-01-23,102.43000030517578,0.004412599857122723,0.004412599857122723,1,0,0.0,385.5099792309346,697.4290570357095
1969-01-24,102.37999725341797,-0.0004881680328892024,-0.0004881680328892024,1,0,0.0,385.32178558271426,697.0885944648567
1969-01-27,102.4000015258789,0.00019539239106847184,0.00019539239106847184,1,0,0.0,385.39707452773007,697.2248002721157
1969-01-28,102.41000366210938,9.7677110170169e-05,9.7677110170169e-05,1,0,0.0,385.434719000238,697.2929031757452
1969-01-29,102.51000213623047,0.0009764522072572834,0.0009764522072572834,1,0,0.0,385.81107758235936,697.9737763701561
1969-01-30,102.55000305175781,0.0003902147565482128,0.0003902147565482128,1,0,0.0,385.9616267580718,698.2461360373794
1969-01-31,103.01000213623047,0.0044856077112009896,0.0044856077112009896,1,0,0.0,387.6928992072855,701.3781942895049
1969-02-03,102.88999938964844,-0.0011649620822580253,-0.0011649620822580253,1,0,0.0,387.2412516801483,700.561115287835
1969-02-04,102.91999816894531,0.0002915616626963935,0.0002915616626963935,1,0,0.0,387.3541563833528,700.7653720514288
1969-02-05,103.19999694824219,0.002720547845689314,0.002720547845689314,1,0,0.0,388.40797189902037,702.671837774697
1969-02-06,103.54000091552734,0.0032946121835224496,0.0032946121835224496,1,0,0.0,389.6876255354161,704.9868689724476
1969-02-07,103.52999877929688,-9.660166256542091e-05,-9.660166256542091e-05,1,0,0.0,389.6499810629082,704.9187660688181
1969-02-11,103.6500015258789,0.0011591108663862038,0.0011591108663862038,1,0,0.0,390.1016285900454,705.7358450704879
1969-02-12,103.62999725341797,-0.00019299828428798183,-0.00019299828428798183,1,0,0.0,390.02633964502957,705.5996392632288
1969-02-13,103.70999908447266,0.0007719949162889872,0.0007719949162889872,1,0,0.0,390.3274379964543,706.1443585976754
1969-02-14,103.61000061035156,-0.0009642124674945629,-0.0010757509294945628,0,0,0.000111538462,389.9510794143329,705.3847231475567
1969-02-17,102.44000244140625,-0.011292328559531106,-0.0,0,0,0.0,385.54762370344247,705.3847231475567
1969-02-18,101.4000015258789,-0.010152292959210052,-0.0,0,0,0.0,381.63343127787783,705.3847231475567
1969-02-19,100.6500015258789,-0.00739644959283936,-0.0,0,0,0.0,378.81069884048867,705.3847231475567
1969-02-20,99.79000091552734,-0.008544466938040118,-0.0,0,0,0.0,375.5739633484703,705.3847231475567
1969-02-24,98.5999984741211,-0.011925066945470686,-0.0,0,0,0.0,371.095218692564,705.3847231475567
1969-02-25,97.9800033569336,-0.00628798303024547,-0.0,0,0,0.0,368.76177825481994,705.3847231475567
1969-02-26,98.44999694824219,0.004796831753479669,0.0,0,0,0.0,370.53066646222226,705.3847231475567
1969-02-27,98.13999938964844,-0.003148781799929612,-0.0,0,0,0.0,369.36394624335026,705.3847231475567
1969-02-28,98.12999725341797,-0.00010191701948925047,-0.0,0,0,0.0,369.3263017708423,705.3847231475567
1969-03-03,98.37999725341797,0.0025476409558473634,-0.000111538462,1,0,0.000111538462,370.26721258330537,705.3060456204184
1969-03-04,99.31999969482422,0.009554812641282107,0.009554812641282107,1,0,0.0,373.8050464267486,712.0451127410852
1969-03-05,99.70999908447266,0.003926695437442396,0.003926695437442396,1,0,0.0,375.2728649970455,714.8410970365387
1969-03-06,98.69999694824219,-0.010129396705487959,-0.010240935167487959,0,0,0.000111538462,371.4715772746854,707.5204557067316
1969-03-07,98.6500015258789,-0.0005065392493325271,-0.0,0,0,0.0,371.28341234078425,707.5204557067316
1969-03-10,98.98999786376953,0.0034464909541986888,0.0,0,0,0.0,372.5630372628608,707.5204557067316
1969-03-11,99.31999969482422,0.003333688636995902,-0.000111538462,1,0,0.000111538462,373.8050464267487,707.4415399632685
1969-03-12,99.05000305175781,-0.002718451911961406,-0.002718451911961406,1,0,0.0,372.788875383589,705.5183941563545
1969-03-13,98.38999938964844,-0.006663338129979657,-0.006774876591979657,0,0,0.000111538462,370.30485705581333,700.7385941025735
1969-03-14,98.0,-0.0039638112823229266,-0.0,0,0,0.0,368.8370384855165,700.7385941025735
1969-03-17,98.25,0.0025510204081633514,0.0,0,0,0.0,369.7779492979796,700.7385941025735
1969-03-18,98.48999786376953,0.0024427263487993844,-0.000111538462,1,0,0.000111538462,370.68121563793477,700.6604347975234
1969-03-19,99.20999908447266,0.007310399394048428,0.007310399394048428,1,0,0.0,373.39104337211944,705.7825424155009
1969-03-20,99.83999633789062,0.006350138687951867,0.006350138687951867,1,0,0.0,375.76212828237146,710.2643594433746
1969-03-21,99.62999725341797,-0.0021033562918206794,-0.0021033562918206794,1,0,0.0,374.9717666456208,708.7704204340835
1969-03-24,99.5,-0.0013048003312426948,-0.0013048003312426948,1,0,0.0,374.4825033602949,707.845616554726
1969-03-25,99.66000366210938,0.0016080770061244198,0.0016080770061244198,1,0,0.0,375.0847000631445,708.9838868145937
1969-03-26,100.38999938964844,0.007324861536369909,0.007324861536369909,1,0,0.0,377.8321435555179,714.1770956170279
1969-03-27,101.0999984741211,0.007072408494763538,0.007072408494763538,1,0,0.0,380.5043268171947,719.2280477748353
1969-03-28,101.51000213623047,0.004055426986127264,0.004055426986127264,1,0,0.0,382.0474343325073,722.144824608961
1969-04-01,101.41999816894531,-0.0008866512204813715,-0.0008866512204813715,1,0,0.0,381.7086915085746,721.5045340188572
1969-04-02,100.77999877929688,-0.00631038652339877,-0.00642192498539877,0,0,0.000111538462,379.2999621258147,716.8710860247629
1969-04-03,100.68000030517578,-0.000992245240447831,-0.0,0,0,0.0,378.92360354369333,716.8710860247629
1969-04-07,99.88999938964844,-0.007846651898418155,-0.0,0,0,0.0,375.95032193059177,716.8710860247629
1969-04-08,100.13999938964844,0.0025027530436236844,0.0,0,0,0.0,376.89123274305484,716.8710860247629
1969-04-09,101.0199966430664,0.008787669850025326,-0.000111538462,1,0,0.000111538462,380.2032284657698,716.7911273263755
1969-04-10,101.55000305175781,0.005246549458559846,0.005246549458559846,1,0,0.0,382.19798350821964,720.5518074273501
1969-04-11,101.6500015258789,0.000984721527483634,0.000984721527483634,1,0,0.0,382.574342090341,721.2613503037911
1969-04-14,101.56999969482422,-0.0007870322661462925,-0.0007870322661462925,1,0,0.0,382.2732437389162,720.6936943487777
1969-04-15,101.52999877929688,-0.0003938260869108534,-0.0003938260869108534,1,0,0.0,382.12269456320377,720.409866371271
1969-04-16,100.62999725341797,-0.008864390196983152,-0.008975928658983152,0,0,0.000111538462,378.7354098954729,713.943518805495
1969-04-17,100.77999877929688,0.0014906243662231589,0.0,0,0,0.0,379.2999621258146,713.943518805495
1969-04-18,101.23999786376953,0.004564388668827357,-0.000111538462,1,0,0.000111538462,381.0312345750283,713.8638866434526
1969-04-21,100.55999755859375,-0.006716715917860827,-0.0068282543798608274,0,0,0.000111538462,378.4719560165561,708.9894424328551
1969-04-22,100.77999877929688,0.002187760799963634,0.0,0,0,0.0,379.2999621258146,708.9894424328551
1969-04-23,100.80000305175781,0.00019849447016517807,0.0,0,0,0.0,379.3752510708305,708.9894424328551
1969-04-24,101.2699966430664,0.00466263469324768,-0.000111538462,1,0,0.000111538462,381.1441392782329,708.9103628408718
1969-04-25,101.72000122070312,0.004443612052470014,0.004443612052470014,1,0,0.0,382.8377959692579,712.0604854733125
1969-04-28,102.02999877929688,0.0030475575587258774,0.0030475575587258774,1,0,0.0,384.00451618812997,714.2305307880866
1969-04-29,102.79000091552734,0.007448810598091216,0.007448810598091216,1,0,0.0,386.864893098027,719.5506987353012
1969-04-30,103.69000244140625,0.008755730303169562,0.008755730303169562,1,0,0.0,390.25217776575784,725.8508905928848
1969-05-01,103.51000213623047,-0.001735946580553871,-0.001735946580553871,1,0,0.0,389.5747208322117,724.590852221368
1969-05-02,104.0,0.004733821405245919,0.004733821405245919,1,0,0.0,391.41889798462995,728.0209359076589
1969-05-05,104.37000274658203,0.00355771871713495,0.00355771871713495,1,0,0.0,392.8114563242302,730.6110296178038
1969-05-06,104.86000061035156,0.0046948150893439955,0.0046948150893439955,1,0,0.0,394.6556334766484,734.0411133040946
1969-05-07,104.66999816894531,-0.0018119630011473875,-0.0018119630011473875,1,0,0.0,393.9405320705943,732.7110579654664
1969-05-08,105.0999984741211,0.00410815240945861,0.00410815240945861,1,0,0.0,395.55889981660357,735.7211466636843
1969-05-09,105.05000305175781,-0.0004756938448061687,-0.0004756938448061687,1,0,0.0,395.3707348827025,735.3711686427226
1969-05-12,104.88999938964844,-0.0015231190619817703,-0.0016346575239817702,0,0,0.000111538462,394.7685381798529,734.1690886289815
1969-05-13,105.33999633789062,0.004290179720285003,-0.000111538462,1,0,0.000111538462,396.4621661565587,734.087200537988
1969-05-14,106.16000366210938,0.0077843872482061816,0.0077843872482061816,1,0,0.0,399.548381187184,739.8016195809273
1969-05-15,105.8499984741211,-0.0029201693415061847,-0.0029201693415061847,1,0,0.0,398.3816322539928,737.6412735726304
1969-05-16,105.94000244140625,0.000850297294120006,0.000850297294120006,1,0,0.0,398.72037507792544,738.2684879515805
1969-05-19,104.97000122070312,-0.009156137420702981,-0.009267675882702981,0,0,0.000111538462,395.0696365312777,731.426454890832
1969-05-20,104.04000091552734,-0.008859676996863297,-0.0,0,0,0.0,391.5694471603424,731.426454890832
1969-05-21,104.47000122070312,0.004133028656208015,0.0,0,0,0.0,393.18781490635166,731.426454890832
1969-05-22,104.5999984741211,0.0012443500708241295,0.0,0,0,0.0,393.67707819167754,731.426454890832
1969-05-23,104.58999633789062,-9.562271870344752e-05,-0.000111538462,1,0,0.000111538462,393.63943371916963,731.3448727089874
1969-05-26,104.36000061035156,-0.0021990222353199806,-0.0023105606973199805,0,0,0.000111538462,392.7738118517224,729.6550559899196
1969-05-27,103.56999969482422,-0.007569958900986995,-0.0,0,0,0.0,389.80053023862087,729.6550559899196
1969-05-28,103.26000213623047,-0.002993121169326818,-0.0,0,0,0.0,388.63381001974886,729.6550559899196
1969-05-29,103.45999908447266,0.0019368288214669516,0.0,0,0,0.0,389.3865271839916,729.6550559899196
1969-06-02,102.94000244140625,-0.005026064640130556,-0.0,0,0,0.0,387.42944532836884,729.6550559899196
1969-06-03,102.62999725341797,-0.0030115133149014595,-0.0,0,0,0.0,386.2626963951776,729.6550559899196
1969-06-04,102.58999633789062,-0.00038975851698186403,-0.0,0,0,0.0,386.11214721946516,729.6550559899196
1969-06-05,102.76000213623047,0.0016571381655956507,0.0,0,0,0.0,386.75198839482266,729.6550559899196
1969-06-06,102.12000274658203,-0.006228098251691128,-0.0,0,0,0.0,384.3432590120628,729.6550559899196
1969-06-09,101.19999694824219,-0.009009065546373929,-0.0,0,0,0.0,380.8806853993161,729.6550559899196
1969-06-10,100.41999816894531,-0.007707498051564121,-0.0,0,0,0.0,377.9450482587225,729.6550559899196
1969-06-11,99.05000305175781,-0.013642652282094603,-0.0,0,0,0.0,372.7888753835893,729.6550559899196
1969-06-12,98.26000213623047,-0.007975778810572431,-0.0,0,0,0.0,369.81559377048774,729.6550559899196
1969-06-13,98.6500015258789,0.003969055375225183,0.0,0,0,0.0,371.2834123407846,729.6550559899196
1969-06-16,98.31999969482422,-0.003345178164727347,-0.0,0,0,0.0,370.0414031768967,729.6550559899196
1969-06-17,97.94999694824219,-0.0037632500786257683,-0.0,0,0,0.0,368.64884483729645,729.6550559899196
1969-06-18,97.80999755859375,-0.0014292944768790061,-0.0,0,0,0.0,368.1219370794627,729.6550559899196
1969-06-19,97.23999786376953,-0.005827622012593903,-0.0,0,0,0.0,365.9766615756197,729.6550559899196
1969-06-20,96.66999816894531,-0.00586178226394829,-0.0,0,0,0.0,363.83138607177676,729.6550559899196
1969-06-23,96.2300033569336,-0.004551513606556257,-0.0,0,0,0.0,362.17540256757883,729.6550559899196
1969-06-24,97.31999969482422,0.011326990542104065,-0.000111538462,1,0,0.000111538462,366.27775992704454,729.5736713871839
1969-06-25,97.01000213623047,-0.003185342782221934,-0.003185342782221934,1,0,0.0,365.11103970817254,727.2497291589317
1969-06-26,97.25,0.00247394968028658,0.00247394968028658,1,0,0.0,366.01430604812765,729.0489083938729
1969-06-27,97.33000183105469,0.0008226409362950271,0.0008226409362950271,1,0,0.0,366.31540439955245,729.6486538704789
1969-06-30,97.70999908447266,0.003904215003278866,0.003904215003278866,1,0,0.0,367.74557849734134,732.4973590920423
1969-07-01,98.08000183105469,0.003786743936637915,0.003786743936637915,1,0,0.0,369.13813683694156,735.2711390251874
